,Ticker_x,year,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Pietroski F-Score,Economic growth: the rate of change of real GDP,GDP per capita current U.S. dollars,Inflation: percent change in the Consumer Price Index,Unemployment rate,Net portfolio equity inflows,Economic growth forecast,Inflation forecast,Unemployment rate forecast,Political stability index (-2.5 weak; 2.5 strong),Interest rates on bank credit to the private sector,Open,profit/loss
1852,GES,2014,210972000.0,11740000.0,138220000.0,0.35898,0.05208,0.03912,0.08043,0.0536,1.46156,3.2865,0.5006,0.00665,1.1178,1.11473,28.57634,13.64609,1.63373,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,21.85,-0.4681
1853,GES,2015,192034000.0,6342000.0,157970000.0,0.36046,0.05555,0.03747,0.07897,0.05319,1.92997,3.16839,0.4845,0.00412,0.97136,0.96836,25.92442,12.08672,1.8747,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,21.32,-0.481
1854,GES,2016,98110000.0,24048000.0,-16699000.0,0.34013,0.01314,0.01039,0.0231,0.01483,-0.73367,3.02215,0.55715,0.01567,0.27205,0.27152,26.18092,11.58442,-0.19959,5.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,14.7,-0.6422
1855,GES,2017,128761000.0,42041000.0,162161000.0,0.35065,0.02757,-0.00334,-0.00841,-0.00477,-20.54231,2.36981,0.76307,0.02539,-0.09605,-0.09605,28.75998,11.15501,1.97303,5.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,17.03,-0.5854
1856,GES,2018,172668000.0,39327000.0,44428000.0,0.36004,0.03997,0.0054,0.01642,0.00855,3.15115,2.00362,0.92104,0.02385,0.17592,0.17281,32.56175,10.44627,0.55434,8.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,22.72,-0.4469
1857,GES,2019,222836000.0,289623000.0,169093000.0,0.37926,0.05625,0.03584,0.14409,0.03951,1.76184,1.667,2.64666,0.11924,1.3621,1.33914,38.00839,9.07898,2.39981,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,18.64,-0.5463
1858,GES,2020,80645000.0,365878000.0,160231000.0,0.37148,0.00914,-0.04329,-0.14263,-0.03294,-1.97258,1.61634,3.32988,0.14838,-1.26566,-1.26566,29.23899,8.47104,2.49663,3.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,11.32,-0.7244
1859,GGG,2010,187114000.0,78438000.0,176716000.0,0.54222,0.20582,0.13821,0.38938,0.19386,1.71836,2.10772,1.0085,0.14786,0.56379,0.56379,4.0791,1.44792,0.96879,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,10.63,0.0
1860,GGG,2011,251997000.0,308658000.0,275791000.0,0.55871,0.24519,0.15898,0.441,0.16279,1.93771,4.44059,1.70902,0.35303,0.77306,0.77306,4.86276,1.75297,1.49797,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,11.23,0.0564
1861,GGG,2012,263439000.0,564613000.0,317793000.0,0.54376,0.22191,0.14729,0.32839,0.11283,2.13104,5.1229,1.91058,0.42718,0.80551,0.80551,5.4688,2.45291,1.71657,4.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,16.76,0.5767
1862,GGG,2013,317085000.0,417954000.0,361800000.0,0.55022,0.25341,0.19096,0.33234,0.15884,1.71614,4.69398,1.09222,0.31491,1.11919,1.11919,5.86093,3.36765,1.92069,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,24.64,1.318
1863,GGG,2014,344440000.0,620016000.0,372527000.0,0.546,0.25298,0.18472,0.37846,0.14602,1.65147,4.86021,1.59177,0.40136,1.21777,1.21777,6.59233,3.21771,2.0111,6.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,24.33,1.2888
1864,GGG,2015,346732000.0,408596000.0,987494000.0,0.53223,0.23485,0.26873,0.54396,0.24847,2.8564,2.61549,1.18921,0.29367,1.95295,1.95295,7.26741,3.59026,5.5784,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,22.39,1.1063
1865,GGG,2016,361454000.0,314598000.0,384771000.0,0.53477,0.23559,0.0306,0.07088,0.03272,9.45988,2.82811,1.16637,0.25307,0.23803,0.23803,7.7791,3.35803,2.2517,8.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,24.57,1.3114
1866,GGG,2017,424328000.0,232613000.0,460587000.0,0.53921,0.25682,0.17116,0.34909,0.18151,1.82474,2.61692,0.92323,0.16727,1.448,1.448,8.46008,4.14795,2.64222,7.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,41.27,2.8824
1867,GGG,2018,484181000.0,277474000.0,438246000.0,0.53381,0.26397,0.20629,0.45361,0.23158,1.28498,2.4123,0.95876,0.18841,1.96899,1.96899,9.54485,4.34074,2.5301,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,46.74,3.397
1868,GGG,2019,473367000.0,172030000.0,413150000.0,0.52232,0.25786,0.2089,0.33549,0.2032,1.20153,2.77395,0.65105,0.10166,2.00353,2.00353,9.591,5.97196,2.4073,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,46.41,3.3659
1869,GGG,2020,482276000.0,172183000.0,392254000.0,0.51811,0.25874,0.20026,0.25738,0.16621,1.18701,3.18555,0.5485,0.08661,1.92117,1.92117,9.59325,7.46421,2.28044,5.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,58.12,4.4675
1881,GPN,2010,391946000.0,421134000.0,499171000.0,0.64407,0.19683,0.12379,0.2087,0.0997,2.45514,1.43986,1.09336,0.20651,1.25388,1.23793,10.12931,5.31153,3.07845,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,21.62,0.0
1882,GPN,2011,413831000.0,354019000.0,589139000.0,0.64243,0.1783,0.11251,0.14218,0.06245,2.81564,1.27944,1.27668,0.10566,1.31041,1.29997,11.64749,7.41846,3.68964,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,20.19,-0.0661
1883,GPN,2012,490886000.0,312985000.0,-87058000.0,0.64392,0.17777,0.08538,0.13018,0.07,-0.46268,1.49141,0.85987,0.11643,1.19348,1.18443,13.97866,7.43498,-0.5522,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,21.04,-0.0268
1884,GPN,2013,505776000.0,963469000.0,-109534000.0,0.63716,0.16583,0.09096,0.16798,0.06916,-0.50681,1.72485,1.42891,0.3083,1.38957,1.3814,15.27591,7.36871,-0.70424,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,25.45,0.1772
1885,GPN,2014,527568000.0,1393679000.0,-117976000.0,0.6272,0.15876,0.09603,0.21653,0.06104,-0.48097,1.3564,2.54754,0.3468,1.70056,1.68725,17.70848,6.91376,-0.81793,3.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,34.95,0.6166
1886,GPN,2015,594102000.0,1740067000.0,108727000.0,0.6315,0.16462,0.10024,0.32197,0.04811,0.39105,1.09111,5.69247,0.30109,2.07381,2.06075,20.68827,5.6535,0.81096,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,57.98,1.6818
1887,GPN,2016,544229000.0,4438612000.0,-1488955000.0,0.52431,0.10571,0.05985,0.07259,0.01892,-7.38009,1.09259,2.83701,0.41621,1.52515,1.51504,25.48287,19.88745,-11.25575,5.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,76.4,2.5338
1888,GPN,2017,1010019000.0,4659716000.0,-157265000.0,0.51498,0.14059,0.11784,0.11813,0.03604,-0.33573,1.12789,2.27801,0.35849,3.0289,3.01184,25.70392,24.53591,-1.0169,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,95.21,3.4038
1889,GPN,2018,1259868000.0,5130243000.0,1079540000.0,0.67472,0.21895,0.13429,0.10798,0.03417,2.38808,1.03292,2.16046,0.38775,2.84898,2.83826,21.21588,25.15508,6.80359,4.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,128.22,4.9306
1890,GPN,2019,1669752000.0,9125501000.0,1268100000.0,0.5778,0.16112,0.08767,0.01535,0.00968,2.94487,1.2199,0.58546,0.20516,2.17154,2.16243,24.77025,140.47417,6.39492,5.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,159.31,6.3686
1891,GPN,2020,2508393000.0,9293764000.0,2059863000.0,0.50822,0.12042,0.07874,0.02127,0.01322,3.52402,1.00951,0.60809,0.21026,1.95347,1.94505,24.80953,91.34479,6.88406,5.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,176.84,7.1795
1892,GPRE,2010,129406000.0,668968000.0,56196000.0,0.07148,0.04314,0.0225,0.09648,0.03435,1.17046,1.77133,1.8088,0.47859,1.54718,1.48428,68.76521,15.73369,1.8109,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,12.24,0.0
1893,GPRE,2011,149089000.0,636766000.0,119795000.0,0.04847,0.02786,0.01081,0.07602,0.02704,3.1182,1.59689,1.81153,0.44817,1.08907,0.91892,100.74022,14.31886,3.39593,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,9.25,-0.2443
1894,GPRE,2012,70580000.0,663277000.0,124028000.0,0.02783,0.00511,0.00339,0.02401,0.00873,10.52959,1.31373,1.75174,0.49141,0.3888,0.38667,114.76334,16.19032,4.09387,3.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,5.88,-0.5196
1895,GPRE,2013,158705000.0,735179000.0,142323000.0,0.07636,0.03547,0.01427,0.07956,0.02832,3.28001,1.54768,1.80925,0.47987,1.4376,1.13281,100.75244,18.06838,4.71534,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,15.99,0.3064
1896,GPRE,2014,348413000.0,672791000.0,352820000.0,0.13987,0.08848,0.0493,0.20002,0.08759,2.21198,1.76607,1.28361,0.36945,4.37393,3.91613,88.7271,21.86769,9.67505,7.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,37.47,2.0613
1897,GPRE,2015,127027000.0,663574000.0,11995000.0,0.07965,0.0206,0.00238,0.00737,0.00368,1.69805,2.08033,1.00011,0.34599,0.18615,0.181,78.15082,21.02485,0.3161,5.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,19.69,0.6087
1898,GPRE,2016,175914000.0,1108892000.0,67193000.0,0.09229,0.02688,0.00313,0.01089,0.00425,6.30151,1.68179,1.55976,0.44241,0.27828,0.27644,89.01511,22.50919,1.75356,6.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,26.09,1.1315
1899,GPRE,2017,149107000.0,1361499000.0,-324571000.0,0.08191,0.01161,0.01698,0.05765,0.02193,-5.31552,1.3613,1.62917,0.48893,1.55581,1.21539,91.62907,24.00647,-8.26996,3.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,19.85,0.6217
1900,GPRE,2018,37861000.0,891240000.0,691341000.0,0.05931,-0.02024,0.00534,0.01498,0.00718,43.41776,1.44733,1.08509,0.40211,0.39492,0.38597,74.00625,23.48261,17.14635,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,17.18,0.4036
1901,GPRE,2019,-70443000.0,564357000.0,-121226000.0,0.01336,-0.05898,-0.06903,-0.19284,-0.09826,0.72651,1.23279,0.96261,0.33232,-4.37826,-4.37826,63.42625,19.72934,-3.18087,3.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,10.64,-0.1307
1902,GPRE,2020,499000.0,526159000.0,-79657000.0,0.05799,-0.04041,-0.05654,-0.14005,-0.06889,0.73231,1.41939,1.03295,0.33324,-3.14097,-3.14097,55.54905,18.67841,-2.30016,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,13.34,0.0899
1903,GRA,2010,489500000.0,39900000.0,393500000.0,0.35462,0.13978,0.07742,-3.01017,0.04848,1.90005,3.57328,-63.08866,0.00934,2.84869,2.7836,36.79505,-1.04127,5.41265,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,28.3,0.0
1904,GRA,2011,504500000.0,61200000.0,352500000.0,0.34649,0.11971,0.0684,1.31164,0.04889,1.60446,3.39137,25.82985,0.01362,2.98505,2.90993,43.63995,2.16576,4.7894,4.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,33.01,0.1664
1905,GRA,2012,533700000.0,96800000.0,372100000.0,0.35316,0.13142,0.01268,0.12508,0.00786,9.3025,3.78338,14.91745,0.01902,0.53405,0.52425,42.12951,4.13752,4.96796,5.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,58.74,1.0756
1906,GRA,2013,694300000.0,110700000.0,667300000.0,0.37315,0.18662,0.08367,0.44835,0.04746,2.60562,3.60982,8.44695,0.02051,3.35209,3.29601,40.06152,7.3377,8.73429,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,87.3,2.0848
1907,GRA,2014,300300000.0,2015800000.0,80500000.0,0.37785,0.11245,0.15723,0.74878,0.0675,0.29135,1.23285,10.09377,0.49243,3.66932,3.62598,23.33732,4.85923,1.06906,4.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,90.78,2.2078
1908,GRA,2015,384900000.0,2169600000.0,329000000.0,0.40026,0.17547,0.08856,0.67859,0.03955,2.28155,1.67444,16.15624,0.59511,2.00278,1.98623,22.61389,2.88611,4.56944,5.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,93.49,2.3035
1909,GRA,2016,398600000.0,1584100000.0,356400000.0,0.4103,0.1866,0.05886,0.25269,0.03232,3.78746,1.3619,6.81901,0.54403,1.34237,1.33475,22.80456,5.26106,5.08417,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,73.58,1.6
1910,GRA,2017,418700000.0,1543900000.0,491000000.0,0.38643,0.17897,0.00652,0.04254,0.00385,43.83929,1.62561,10.04064,0.5311,0.16446,0.16422,25.20558,3.76505,7.20999,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,72.29,1.5544
1911,GRA,2018,504400000.0,1983300000.0,436000000.0,0.39682,0.20889,0.08674,0.49733,0.04701,2.60143,1.6666,9.57953,0.55628,2.49405,2.49034,28.75149,4.92411,6.4881,8.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,71.9,1.5406
1912,GRA,2019,530500000.0,1980400000.0,394700000.0,0.40534,0.2197,0.0645,0.31402,0.03212,3.1251,1.52315,8.77772,0.50359,1.89072,1.88789,29.31287,5.92365,5.90868,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,67.02,1.3682
1913,GRA,2020,372700000.0,1990400000.0,330600000.0,0.3564,0.15476,-0.00104,-0.00768,-0.00048,-183.66667,1.56499,15.05757,0.52859,-0.02715,-0.02715,26.0905,3.4902,4.98643,4.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,40.4,0.4276
1914,GT,2010,1402000000.0,4745000000.0,1264000000.0,0.17948,0.03983,-0.01147,-0.14352,-0.01382,-5.85185,1.51592,9.38538,0.30358,-0.89256,-0.89256,77.81818,2.66116,5.22314,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,10.93,0.0
1915,GT,2011,1839000000.0,5201000000.0,817000000.0,0.17332,0.04937,0.0141,0.19766,0.01821,2.54517,1.65492,9.8553,0.29503,1.31557,1.1845,93.30738,1.02049,3.34836,7.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,10.0,-0.0851
1916,GT,2012,1798000000.0,5086000000.0,1380000000.0,0.1824,0.05292,0.00872,0.15789,0.01078,7.54098,1.59677,13.64452,0.29965,0.74694,0.74089,85.68163,-0.53061,5.63265,5.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,12.35,0.1299
1917,GT,2013,2082000000.0,6249000000.0,1703000000.0,0.21075,0.0696,0.03071,0.2454,0.03423,2.83833,1.7202,6.16851,0.35654,2.43902,2.16606,79.43089,4.49593,6.92276,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,22.5,1.0586
1918,GT,2014,2244000000.0,6394000000.0,-219000000.0,0.23332,0.08336,0.1348,0.55229,0.1355,-0.08957,1.51353,3.0759,0.35436,9.12313,8.76344,67.6791,13.47015,-0.81716,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,22.48,1.0567
1919,GT,2015,2363000000.0,5708000000.0,1800000000.0,0.26023,0.10126,0.01867,0.07412,0.01873,5.86319,1.23633,2.95727,0.34824,1.14126,1.12454,61.12639,14.57249,6.69145,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,29.58,1.7063
1920,GT,2016,2541000000.0,5479000000.0,1228000000.0,0.2786,0.11967,0.08339,0.26751,0.07656,0.97152,1.18705,2.49439,0.33184,4.80608,4.75188,57.63498,17.13688,4.6692,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,32.26,1.9515
1921,GT,2017,2199000000.0,5729000000.0,1572000000.0,0.24042,0.09222,0.0225,0.07134,0.02028,4.54335,1.20975,2.51835,0.33574,1.38956,1.36759,61.75502,18.48594,6.31325,5.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,33.26,2.043
1922,GT,2018,1980000000.0,5763000000.0,1213000000.0,0.22708,0.07767,0.04478,0.13669,0.04107,1.75036,1.23928,2.32781,0.34157,2.92405,2.89958,65.29536,20.52321,5.11814,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,23.64,1.1629
1923,GT,2019,1615000000.0,5663000000.0,1620000000.0,0.21316,0.05561,-0.02109,-0.06843,-0.0181,-5.209,1.12238,2.78108,0.32953,-1.33476,-1.33476,63.28326,18.67382,6.95279,4.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,14.45,0.322
1924,GT,2020,651000000.0,5990000000.0,1301000000.0,0.16103,-0.01688,-0.10178,-0.38478,-0.07597,-1.03748,1.10067,4.06474,0.3629,-5.35897,-5.35897,52.65385,13.15385,5.55983,2.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,9.53,-0.1281
1925,H,2010,387000000.0,771000000.0,185000000.0,0.18798,0.03062,0.01871,0.01286,0.00911,2.80303,3.63255,0.41162,0.10645,0.37906,0.37854,20.2567,29.39433,1.06251,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,37.77,0.0
1926,H,2011,458000000.0,1225000000.0,140000000.0,0.20038,0.04137,0.03056,0.02341,0.01505,1.23894,2.80106,0.55489,0.16318,0.66958,0.66769,21.91255,28.54912,0.82957,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,31.15,-0.1753
1927,H,2012,512000000.0,1233000000.0,157000000.0,0.20967,0.04026,0.02228,0.01825,0.01153,1.78409,2.84466,0.58266,0.1616,0.53328,0.53212,23.9308,29.15449,0.95141,8.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,40.16,0.0633
1928,H,2013,578000000.0,1483000000.0,510000000.0,0.21534,0.05569,0.04947,0.04333,0.02531,2.46377,1.33525,0.71174,0.18136,1.30562,1.30034,26.39,30.0798,3.21675,8.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,43.22,0.1443
1929,H,2014,633000000.0,1390000000.0,601000000.0,0.22242,0.06319,0.07792,0.07428,0.04224,1.74709,2.3411,0.75837,0.1707,2.24636,2.22869,28.83049,30.21487,3.9246,8.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,60.18,0.5933
1930,H,2015,643000000.0,1370000000.0,391000000.0,0.21973,0.07463,0.02865,0.03104,0.01634,3.15323,1.01536,0.90013,0.18048,0.86826,0.86112,30.30497,27.94527,2.73781,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,47.14,0.2481
1931,H,2016,594000000.0,1564000000.0,423000000.0,0.21313,0.06284,0.0483,0.05271,0.02658,2.0534,1.23268,0.98286,0.20183,1.54968,1.53801,32.08442,29.36119,3.18211,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,49.14,0.301
1932,H,2017,608000000.0,1451000000.0,767000000.0,0.22075,0.05827,0.08718,0.10096,0.05137,1.97172,1.3377,0.96522,0.19163,3.11607,3.07882,35.74263,30.7361,6.14402,8.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,61.71,0.6338
1933,H,2018,659000000.0,1634000000.0,465000000.0,0.2198,0.07454,0.17265,0.20914,0.10061,0.60468,1.26767,1.0786,0.21379,6.78974,6.67969,39.32575,32.40357,4.10563,5.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,80.43,1.1295
1934,H,2019,526000000.0,1623000000.0,389000000.0,0.18785,0.03924,0.15259,0.19309,0.09101,0.50783,1.5709,1.12175,0.19282,7.32381,7.20654,47.99676,37.88111,3.71927,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,73.72,0.9518
1935,H,2020,-322000000.0,3244000000.0,-1105000000.0,-0.00048,-0.30591,-0.34027,-0.21873,-0.07701,1.57183,2.60467,1.84039,0.35535,-6.93804,-6.93804,20.38976,31.68011,-10.90546,3.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,55.61,0.4723
1936,HAS,2010,734189000.0,1412249000.0,537472000.0,0.57771,0.14689,0.09938,0.24622,0.09717,1.35127,3.08994,1.53385,0.34502,2.8599,2.7305,28.77617,11.61513,3.86451,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,45.12,0.0
1937,HAS,2011,754449000.0,1581302000.0,655204000.0,0.57153,0.1386,0.08992,0.27186,0.09329,1.70021,2.39158,1.9141,0.38281,2.87968,2.81913,32.02431,10.59246,4.89605,6.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,32.3,-0.2841
1938,HAS,2012,702072000.0,1620786000.0,742787000.0,0.5911,0.13494,0.08217,0.2229,0.07768,2.21068,2.61153,1.86948,0.37471,2.58328,2.54687,31.43751,11.58925,5.7108,7.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,38.13,-0.1549
1939,HAS,2013,648078000.0,1396617000.0,614885000.0,0.59019,0.11442,0.07011,0.16564,0.06501,2.14846,1.81948,1.54792,0.31725,2.19838,2.19838,31.35634,12.92261,4.72313,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,47.05,0.0428
1940,HAS,2014,793341000.0,1798334000.0,759524000.0,0.60292,0.14855,0.09724,0.27574,0.09206,1.82609,2.46668,1.9953,0.39803,3.23905,3.20227,33.30873,11.41385,5.91479,8.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,55.04,0.2199
1941,HAS,2015,847260000.0,1711678000.0,805460000.0,0.62293,0.15558,0.10159,0.26515,0.09571,1.78263,2.69159,1.77026,0.36259,3.61453,3.61453,35.57836,13.31058,6.44337,9.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,72.49,0.6066
1942,HAS,2016,942518000.0,1720974000.0,1038613000.0,0.62041,0.15699,0.10984,0.29244,0.1083,1.88366,1.99499,1.70036,0.33802,4.40076,4.40076,40.06498,14.86716,8.28954,6.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,78.99,0.7507
1943,HAS,2017,982195000.0,1848566000.0,1105173000.0,0.60964,0.15555,0.07613,0.21673,0.07497,2.78657,2.9032,1.89077,0.34945,3.17187,3.17187,41.66526,14.63509,8.83863,5.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,97.35,1.1576
1944,HAS,2018,499010000.0,1704832000.0,541994000.0,0.59589,0.07229,0.04813,0.12564,0.04188,2.45876,2.41893,1.99973,0.32393,1.74765,1.74765,36.30836,13.90992,4.29704,3.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,106.11,1.3517
1945,HAS,2019,832837000.0,4046960000.0,588858000.0,0.617,0.13814,0.11026,0.17374,0.05877,1.13143,5.36761,1.95628,0.45699,4.06935,4.06935,36.90676,23.42161,4.60419,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,118.95,1.6363
1946,HAS,2020,766789000.0,5099200000.0,595836000.0,0.64551,0.09182,0.04071,0.07515,0.02057,2.67769,1.60055,2.65347,0.47135,1.62115,1.62115,39.81818,21.10374,4.34093,5.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,78.57,0.7414
1947,HBI,2010,467477000.0,2131413000.0,180982000.0,0.33185,0.09186,0.05096,0.37552,0.05575,0.85655,2.58958,5.7357,0.56238,0.54739,0.54026,10.74096,1.4577,0.46887,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,6.53,0.0
1948,HBI,2011,537852000.0,2037785000.0,274683000.0,0.33674,0.10083,0.06014,0.39158,0.0661,1.02998,2.49624,4.92409,0.50507,0.68235,0.67175,11.34554,0.0,0.7028,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,6.18,-0.0536
1949,HBI,2012,533151000.0,1517552000.0,749332000.0,0.31377,0.09725,0.03639,0.18569,0.04535,4.5502,2.3154,3.09498,0.41786,0.41709,0.4106,11.46228,2.24616,1.89783,5.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,8.0,0.2251
1950,HBI,2013,606076000.0,1684982000.0,756189000.0,0.34826,0.11132,0.07141,0.26856,0.0808,2.28806,2.24529,2.32356,0.41197,0.8274,0.81144,11.58584,3.0809,1.89314,7.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,15.63,1.3936
